"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
254705,7906,"14OI",2500,80,"TURF",0,0,"07",40.917598724365234,-82.11799621582031,1050,,,"25",40.9208984375,-82.11009979248047,1050,,
269638,7909,"14P",4553,80,"ASPH-E",1,0,"10",,,,,,"28",,,,,
256611,7910,"14PA",1300,100,"TURF",0,0,"N",,,,,,"S",,,,,
254692,7911,"14PS",1140,100,"TURF",0,0,"10",,,,,627,"28",,,,,300
254805,7912,"14S",2318,50,"ASPH-G",1,0,"12",46.89929962158203,-124.10399627685547,6,137,,"30",46.89459991455078,-124.0979995727539,8,317,
265318,7913,"14SN",40,40,"CONC",1,0,"H1",,,,,,,,,,,
249942,7914,"14TA",1500,30,"TURF-F",0,0,"16",,,,,,"34",,,,,
251308,7915,"14TE",2700,100,"TURF-DIRT",0,0,"12",,,,,,"30",,,,,
269639,7916,"14TN",150,150,"TURF",0,0,"H1",,,,,,,,,,,
243713,7917,"14TS",6044,70,"ASPH",0,0,"16",27.429500579833984,-98.60769653320312,,160,,"34",27.41390037536621,-98.60130310058594,,,
343406,343405,"14TT",2000,30,"Turf",0,0,"13",,,,,,"31",,,,,
251461,7918,"14TX",2000,40,"ASPH",0,0,"16",,,,,,"34",,,,,
251567,7919,"14VA",1900,50,"TURF",0,0,"01",,,,,,"19",,,,,
253566,7920,"14WA",2600,50,"TURF",0,0,"16",,,,,,"34",,,,,
265319,7921,"14WI",90,90,"TURF",0,0,"H1",,,,,,,,,,,
240215,7922,"14WS",2450,60,"TURF",0,0,"15",45.780601501464844,-91.56159973144531,,140.3,,"33",45.77539825439453,-91.5553970336914,,,
269640,7923,"14WV",30,30,"CONC-G",0,0,"H1",,,,,,,,,,,
346922,299705,"14XA",1800,60,"Turf",0,0,"14",,,,,,"32",,,,,
253442,7924,"14XS",1800,100,"TURF",0,0,"01",,,,,,"19",,,,,
255839,7925,"15A",2000,180,"TURF-F",1,0,"03",,,,,,"21",,,,,
248286,7926,"15AK",2095,40,"GRAVEL-F",0,0,"02",,,,,,"20",,,,,
265320,7927,"15AL",500,100,"ASPH",0,0,"H1",,,,,,,,,,,
265321,7927,"15AL",500,100,"ASPH",0,0,"H2",,,,,,,,,,,
265322,7927,"15AL",700,100,"ASPH",0,0,"H3",,,,,,,,,,,
265323,7927,"15AL",650,100,"ASPH",0,0,"H4",,,,,,,,,,,
239913,7928,"15AR",2500,120,"ASPH-TURF",1,0,"14",34.82870101928711,-90.54570007324219,,144.7,,"32",34.82310104370117,-90.54090118408203,,,
256891,7929,"15AZ",4000,65,"DIRT",0,0,"17",,,,,,"35",,,,,
265324,7930,"15CA",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
249917,7931,"15CL",2300,50,"DIRT",0,0,"16",,,,,,"34",,,,,
265325,7932,"15CO",50,35,"CONC-G",0,0,"H1",,,,,,,,,,,
345593,345592,"15FA",71,71,"CON",1,0,"H1",,,37,,,,,,,,
253588,7933,"15FD",2190,80,"TURF-G",0,0,"01",,,,,430,"19",,,,,450
244533,7934,"15FL",2292,50,"TURF",0,0,"09",30.149999618530273,-82.66690063476562,,90,305,"27",30.149999618530273,-82.65969848632812,,,195
244534,7934,"15FL",3513,25,"ASPH",0,0,"18",30.158599853515625,-82.66639709472656,,180,380,"36",30.14889907836914,-82.66639709472656,,,400
252910,7935,"15G",2410,37,"ASPH-G",1,0,"03",41.02539825439453,-81.80020141601562,1210,,178,"21",41.03139877319336,-81.79679870605469,1210,,50
246503,7936,"15GA",2500,75,"TURF",1,0,"12",,,,,,"30",,,,,
253260,7937,"15ID",1600,200,"TURF",0,0,"12",,,,,,"30",,,,,
265326,7938,"15II",250,300,"TURF-G",0,0,"H1",,,,,,,,,,,
257863,7939,"15IL",2900,100,"TURF",0,0,"18",,,,,300,"36",,,,,
254410,7940,"15IN",1500,75,"TURF",0,0,"18",,,,,,"36",,,,,
250215,7941,"15KS",2300,50,"TURF",0,0,"18",,,,,,"36",,,,,
252766,7942,"15KY",2540,100,"TURF",0,0,"11",,,,,,"29",,,,,
265327,7943,"15LA",835,102,"CONC",1,0,"H1",,,,,,,,,,,
255828,7944,"15LL",2500,70,"TURF",0,0,"08",,,,,,"26",,,,,
265328,7945,"15LS",44,44,"CONC",0,0,"H1",,,,,,,,,,,
250977,7946,"15MA",700,20,"TURF",0,0,"12",,,,,,"30",,,,,
254306,7947,"15ME",2600,60,"TURF",1,0,"07",,,,,,"25",,,,,
265329,7948,"15MI",30,30,"CONC",0,0,"H1",,,,,,,,,,,
240552,7949,"15MN",2500,120,"TURF",0,0,"05",45.2599983215332,-94.51439666748047,,49.8,,"23",45.264400482177734,-94.50689697265625,,271.9,
257736,7949,"15MN",2000,90,"TURF",0,0,"14",,,,,,"32",,,,,
252697,7950,"15MO",2295,75,"TURF-F",1,0,"16",,,,,,"34",,,,,
246412,7951,"15MT",1500,100,"TURF",0,0,"E",,,,,,"W",,,,,
257137,7952,"15N",2035,70,"TURF-G",0,0,"12",,,,,,"30",,,,,
257138,7952,"15N",2842,70,"TURF-G",1,0,"18",,,,,,"36",,,,,225
255619,7953,"15NC",1800,50,"TURF",0,0,"14",,,,,,"32",,,,,
253974,7954,"15NE",2900,60,"TURF",0,0,"03",,,,,,"21",,,,,
269641,7955,"15NH",20,20,"CONC",1,0,"H1",,,,,,,,,,,
269642,7956,"15NJ",100,100,"TURF",0,0,"H1",,,,,,,,,,,
251810,7957,"15NK",2700,100,"TURF",0,0,"10",,,,,,"28",,,,,
269643,7958,"15NY",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
269644,7959,"15OH",50,50,"CONC",0,0,"H1",,,,,,,,,,,
269645,7960,"15OI",400,330,"TURF",0,0,"H1",,,,,,,,,,,
264597,45714,"15OK",1350,50,"TURF",0,0,"18",,,,,,"36",,,,266,
269646,7961,"15OR",60,60,"TURF",0,0,"H1",,,,,,,,,,,
252096,11420,"15PA",2280,28,"ASPH-P",0,0,"05",,,,,,"23",,,,,
269647,7963,"15PN",66,66,"ASPH",0,0,"H1",,,,,,,,,,,
269648,7964,"15PS",50,47,"ASPH-G",1,0,"H1",,,,,,,,,,,
253941,7965,"15S",400,100,"TURF-P",0,0,"05",,,,,,"23",,,,,
269649,7965,"15S",100,100,"TURF-F",0,0,"H1",,,,,,,,,,,
250436,7966,"15TA",3200,75,"TURF",0,0,"16",,,,,,"34",,,,,
269650,7967,"15TE",60,60,"CONC",0,0,"H1",,,,,,,,,,,
269651,7968,"15TN",40,40,"CONC",0,0,"H1",,,,,,,,,,,
269652,7969,"15TS",20,20,"CONC",0,0,"H1",,,,,,,,,,,
246507,7970,"15TX",1550,50,"TURF",0,0,"17",,,,,,"35",,,,,
251875,7971,"15VA",1950,125,"TURF",0,0,"02",,,,,,"20",,,,,
250718,7972,"15W",1880,50,"TURF-F",0,0,"09",,,,,,"27",,,,,
248617,7973,"15WA",2000,50,"TURF",0,0,"16",,,,,,"34",,,,,
253671,7974,"15WI",2600,100,"TURF",0,0,"E",,,,,,"W",,,,,
255637,7975,"15XS",1915,70,"TURF",0,0,"06",,,,,525,"24",,,,,
251184,7977,"16A",2420,75,"GRVL-G",1,0,"18",60.90919876098633,-162.43899536132812,11,196,,"36",60.902801513671875,-162.44200134277344,12,16,
251185,7977,"16A",3000,300,"WATER",0,0,"NE",,,,,,"SW",,,,,
247392,7978,"16AK",1200,60,"ASPH-F",0,0,"04",,,,,,"22",,,,,
265330,7979,"16AL",1600,75,"ASPH",0,0,"H1",,,,,,,,,,,
265331,7979,"16AL",1600,75,"ASPH",0,0,"H2",,,,,,,,,,,
265332,7979,"16AL",1600,75,"ASPH",0,0,"H3",,,,,,,,,,,
265333,7979,"16AL",1600,75,"ASPH",0,0,"H4",,,,,,,,,,,
265334,7979,"16AL",1600,75,"ASPH",0,0,"H5",,,,,,,,,,,
265335,7979,"16AL",1600,75,"ASPH",0,0,"H6",,,,,,,,,,,
250381,7980,"16AR",2000,100,"TURF",0,0,"06",,,,,,"24",,,,,
255124,7981,"16AZ",2900,50,"DIRT",0,0,"02",,,,,,"20",,,,,
265336,7982,"16CA",150,100,"ASPH",0,0,"H1",,,,,,,,,,,
265337,7983,"16CL",40,40,"CONC",0,0,"H1",,,,,,,,,,,
264123,45322,"16CO",1900,65,"TURF",0,0,"09",,,,,,"27",,,,,
269653,46075,"16DE",50,50,"CONC",1,0,"H1",,,,,,,,,,,
253372,7984,"16FA",2680,200,"TURF",0,0,"12",,,,,,"30",,,,,
248080,7985,"16FD",3400,200,"TURF",0,0,"09",,,,,,"27",,,,,
254753,7986,"16FL",3000,200,"TURF",0,0,"18",,,,,,"36",,,,,
265338,7987,"16GA",25,25,"CONC",0,0,"H1",,,,,,,,,,,
252174,7988,"16IA",2400,60,"TURF",0,0,"18",,,,,,"36",,,,,
265339,7989,"16ID",75,75,"CONC",1,0,"H1",,,,,,,,,,,
249504,7990,"16II",2600,125,"TURF",0,0,"17",,,,,,"35",,,,,
247111,7991,"16IL",2000,120,"TURF",1,0,"E",,,,,,"W",,,,,
247112,7991,"16IL",2000,120,"TURF",0,0,"N",,,,,,"S",,,,,
265340,7992,"16IN",70,70,"CONC",1,0,"H1",,,,,,,,,,,
250186,7993,"16IS",2200,70,"TURF",0,0,"03",,,,,,"21",,,,,
254677,7994,"16K",10000,1000,"WATER",0,0,"NW",,,,,,"SE",,,,,
506091,506090,"16KS",2100,60,"Turf",0,0,"9",,,,,,"27",,,,,
255455,7995,"16KY",2400,30,"TURF",0,0,"17",,,,,,"35",,,,,
265341,7996,"16LA",65,65,"CONC",0,0,"H1",,,,,,,,,,,
265342,7997,"16LL",100,100,"TURF",0,0,"H1",,,,,,,,,,,
252927,7998,"16LS",2700,75,"TURF",0,0,"09",,,,,,"27",,,,,
265343,7999,"16MA",225,75,"ASPH",0,0,"H1",,,,,,,,,,,
264124,45462,"16MD",1800,50,"TURF",0,0,"09",,,,,,"27",,,,,
256283,8000,"16MI",1300,80,"TURF",0,0,"09",,,,,300,"27",,,,,400
249764,8002,"16MO",1900,60,"TURF",1,0,"04",,,,,,"22",,,,,
265344,8003,"16MS",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
253488,8004,"16MT",3300,40,"GRAVEL",0,0,"17",,,,,,"35",,,,,
257642,8005,"16NC",1524,66,"TURF",0,0,"01",,,,,,"19",,,,,
257643,8005,"16NC",2600,100,"TURF",0,0,"10",,,,,,"28",,,,,
349883,349882,"16ND",2300,70,"Turf",0,0,"18",,,,,,"36",,,,,
248920,8006,"16NE",4990,70,"TURF",0,0,"18",,,,,,"36",,,,,
252895,8007,"16NH",3700,350,"WATER",0,0,"15W",,,,,,"33W",,,,,
252896,8007,"16NH",3300,350,"WATER",0,0,"18W",,,,,,"36W",,,,,
254669,8008,"16NJ",15000,4000,"WATER",0,0,"ALL",,,,,,"WAY",,,,,
269654,8009,"16NK",50,50,"CONC",1,0,"H1",,,,,,,,,,,
269655,8010,"16NY",25,25,"CONC",0,0,"H1",,,,,,,,,,,
269656,8011,"16OH",30,30,"CONC",0,0,"H1",,,,,,,,,,,
249340,8012,"16OI",2600,100,"TURF",0,0,"18",,,,,,"36",,,,,800
256888,8013,"16OK",1800,100,"TURF",0,0,"03",,,,,,"21",,,,,
254622,8015,"16PA",2500,100,"TURF",0,0,"09",,,,,,"27",,,,,
269657,8016,"16PN",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
250403,8017,"16S",2600,60,"ASPH-E",1,0,"03",42.994998931884766,-123.31900024414062,614,,,"21",42.99959945678711,-123.31199645996094,619,,
257273,8018,"16SC",3800,200,"TURF",0,0,"16",,,,,,"34",,,,,
254112,8019,"16TA",5600,75,"GRVL",0,0,"18",,,,,,"36",,,,,
249216,8020,"16TE",2700,30,"ASPH",1,0,"09",,,,,,"27",,,,,
269658,8021,"16TN",75,75,"CONC",1,0,"H1",,,,,,,,,,,
252178,8022,"16TS",1500,30,"TURF",0,0,"17",,,,,,"35",,,,,
256645,8023,"16TX",1900,50,"TURF",0,0,"NE",,,,,,"SW",,,,,
269659,8024,"16VA",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
251462,8025,"16W",3400,50,"GRVL-G",0,0,"07",,,,,,"25",,,,,
257109,8026,"16WA",1515,40,"DIRT-G",0,0,"06",,,,,,"24",,,,,
252234,8027,"16WI",10000,4000,"WATER",0,0,"11",,,,,,"29",,,,,
252235,8027,"16WI",10000,4000,"WATER",0,0,"17",,,,,,"35",,,,,
240463,8028,"16X",3000,60,"ASPH-F",1,0,"17",33.08470153808594,-97.35970306396484,,170,,"35",33.076698303222656,-97.35810089111328,,,
264494,45835,"16XS",2000,100,"TURF",0,0,"04",,,,,,"22",,,,,
254259,8029,"16Z",4000,350,"WATER-E",0,0,"N",,,,,,"S",,,,,
265345,8030,"17AK",150,50,"CONC",0,0,"H1",,,20,,,,,,,,
265346,8031,"17AL",2000,75,"ASPH",0,0,"H1",,,,,,,,,,,
265347,8031,"17AL",2000,75,"ASPH",0,0,"H2",,,,,,,,,,,
265348,8031,"17AL",2000,75,"ASPH",0,0,"H3",,,,,,,,,,228,
265349,8031,"17AL",2000,75,"ASPH",0,0,"H4",,,,,,,,,,215.6,
265350,8031,"17AL",1000,75,"TURF",0,0,"H5",,,,,,,,,,315,
265351,8031,"17AL",200,75,"TURF",0,0,"H6",,,,,,,,,,356,
254507,8032,"17AR",2200,80,"TURF-G",0,0,"18",,,,,,"36",,,,,
265352,8033,"17AZ",42,42,"ROOF-TOP",1,0,"H1",,,,,,,,,,281.3,
265353,8034,"17CA",65,65,"ASPH",0,0,"H1",,,,,,,,,,218.1,
249536,8035,"17CL",1300,30,"GRAVEL",0,0,"14",,,,,,"32",,,,,
264125,45331,"17CO",2500,40,"TURF",0,0,"09",,,,,,"27",,,,,
250911,8036,"17FA",5000,400,"WATER",0,0,"03W",,,,,,"21W",,,,,
250912,8036,"17FA",6000,400,"WATER",0,0,"09W",,,,,,"27W",,,,,
250913,8036,"17FA",2500,94,"TURF",0,0,"18",,,,,,"36",,,,326,500
265354,8037,"17FD",20,20,"TURF",0,0,"H1",,,,,,,,,,304.9,
244297,8038,"17FL",3640,100,"TURF",0,0,"09",29.290599822998047,-82.13619995117188,,90,,"27",29.290599822998047,-82.12480163574219,,,
244298,8038,"17FL",7550,210,"ASPH",1,0,"18",29.290599822998047,-82.12480163574219,,180,1800,"36",29.269899368286133,-82.12480163574219,,255,1945
257630,8039,"17GA",2500,50,"TURF",0,0,"09",,,,,,"27",,,,,
251188,8040,"17ID",2725,55,"TURF-DIRT",1,0,"11",,,,,,"29",,,,301,280
256405,8041,"17II",2600,75,"TURF",0,0,"09",,,,,,"27",,,,,
254823,8042,"17IN",3100,60,"TURF",0,0,"NE",,,,,,"SW",,,,,
247819,8043,"17KS",2500,50,"TURF",0,0,"18",,,,,,"36",,,,,
252267,8044,"17KY",2000,75,"TURF",0,0,"17",,,,,,"35",,,,,
265355,8045,"17LA",20,20,"CONC",0,0,"H1",,,,,,,,,,,
265356,8045,"17LA",35,35,"CONC",0,0,"H2",,,,,,,,,,,
265357,8045,"17LA",35,35,"CONC",0,0,"H3",,,,,,,,,,,
265358,8045,"17LA",35,35,"CONC",0,0,"H4",,,,,,,,,,,
249652,8047,"17LS",2640,80,"TURF",0,0,"04",,,,,,"22",,,,,
265359,8048,"17MA",200,50,"TURF",0,0,"H1",,,,,,,,,,286.4,
345516,345511,"17MD",46,46,"Rooftop",1,0,"H1",,,,,,,,,,,
264164,45445,"17ME",1600,60,"TURF",0,0,"13",,,,,,"31",,,,,
265360,8049,"17MI",25,25,"CONC",0,0,"H1",,,,,,,,,,,
255810,8051,"17MO",3000,75,"TURF",0,0,"08",,,,,,"26",,,,,
265361,8052,"17MS",60,60,"CONC",1,0,"H1",,,,,,,,,,283.9,
255859,8053,"17MT",3000,60,"TURF",0,0,"12",,,,,,"30",,,,,
255860,8053,"17MT",2600,60,"TURF",0,0,"16",,,,,,"34",,,,,
256634,8054,"17NC",2100,90,"TURF",0,0,"15",,,,,,"33",,,,,
269660,8055,"17NE",40,40,"CONC",0,0,"H1",,,,,,,,,,,
269661,8056,"17NH",12,12,"WOOD",0,0,"H1",,,,,,,,,,,
269662,8057,"17NJ",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
254795,8058,"17NK",2800,60,"TURF",1,0,"17",,,,,,"35",,,,,
345386,345384,"17NR",600,100,"Turf",0,0,"10",,,,,,"28",,,,,
345385,345384,"17NR",2000,200,"Turf",0,0,"18",,,,,60,"36",,,,,60
269663,8059,"17NY",100,100,"TURF",0,0,"H1",,,,,,,,,,,
346703,346702,"17OG",35,35,"CON",1,0,"H1",,,,,,,,,,,
248805,8060,"17OH",2900,60,"TURF",0,0,"N",,,,,,"S",,,,,
247403,8061,"17OI",1920,90,"TURF-G",1,0,"13",,,,,,"31",,,,,
329937,8062,"17OK",1520,36,"Turf",0,0,"17",,,,,,"35",,,,,
251900,8063,"17OR",2300,100,"TURF",0,0,"13",,,,,,"31",,,,,
269664,8065,"17PN",60,60,"CONC",0,0,"H1",,,,,,,,,,,
249530,8066,"17PS",2170,100,"TURF",0,0,"01",,,,,,"19",,,,,
249505,8067,"17S",2285,40,"ASPH-G",1,0,"07",,,,,300,"25",,,,,
269665,8069,"17TA",100,100,"ASPH-CONC",0,0,"H1",,,,,,,,,,,
249138,8070,"17TE",1950,30,"TURF",0,0,"14",,,,,,"32",,,,,
253273,8071,"17TN",1000,50,"TURF",0,0,"03",,,,,,"21",,,,,
253274,8071,"17TN",1500,50,"TURF",0,0,"08",,,,,,"26",,,,,
269666,8072,"17TS",50,50,"CONC",1,0,"H1",,,,,,,,,,,
242888,8073,"17TX",3200,30,"ASPH",0,0,"17",32.45309829711914,-98.25540161132812,,175.5,,"35",32.444400787353516,-98.25460052490234,,,
247257,8074,"17U",5000,50,"ASPH-GRVL-P",0,0,"17",,,,,,"35",,,,,
269667,8076,"17WA",20,20,"CONC",0,0,"H1",,,,,,,,,,,
253169,8077,"17WI",2500,70,"TURF",0,0,"18",,,,,,"36",,,,,
240144,8078,"17XS",6295,80,"ASPH-G",1,0,"01",32.16960144042969,-98.4385986328125,1313,20.2,370,"19",32.1859016418457,-98.43150329589844,1422,,
325113,325112,"18AA",1651,47,"Turf",0,0,"8",,,,,,"26",,,,,
265362,8079,"18AK",120,120,"ASPH",0,0,"H1",,,25,,,,,,,,
265363,8080,"18AL",1000,75,"ASPH",0,0,"H1",,,,,,,,,,,
265364,8080,"18AL",1000,75,"ASPH",0,0,"H2",,,,,,,,,,,
265365,8080,"18AL",1000,75,"ASPH",0,0,"H3",,,,,,,,,,,
265366,8080,"18AL",1000,75,"ASPH",0,0,"H4",,,,,,,,,,,
256951,8081,"18AR",1450,55,"TURF-G",0,0,"11",,,,,,"29",,,,,
245678,8082,"18AZ",4037,50,"ASPH",1,0,"06",33.81639862060547,-111.90399932861328,2490,72.6,,"24",33.819698333740234,-111.89199829101562,2568,,500
265367,8083,"18CA",50,50,"CONC",0,0,"H1",,,,,,,,,,,
257153,8084,"18CL",2600,50,"ASPH-GRVL",0,0,"15",,,,,,"33",,,,,
265368,8085,"18CO",60,60,"TURF-G",0,0,"H1",,,,,,,,,,,
246835,8086,"18FA",2080,35,"ASPH",0,0,"03",,,,,,"21",,,,,
252272,8087,"18FD",2935,70,"TURF",0,0,"09",,,,,900,"27",,,,,
265369,8088,"18FL",75,75,"ASPH",0,0,"H1",,,,,,,,,,,
251453,8089,"18GA",2600,22,"ASPH",0,0,"16",,,,,,"34",,,,,
345305,345303,"18HI",2755,75,"Turf",0,0,"10",,,,,,"28",,,,,
265370,8090,"18ID",45,45,"TURF",1,0,"H1",,,,,,,,,,,
255015,8091,"18II",2600,70,"TURF-G",0,0,"18",,,,,,"36",,,,,
265371,8092,"18IL",44,44,"CONC",0,0,"H1",,,,,,,,,,,
252764,8093,"18IN",1700,75,"TURF",0,0,"E",,,,,,"W",,,,,
252765,8093,"18IN",3400,75,"TURF",0,0,"N",,,,,,"S",,,,,
265372,8094,"18IS",88,66,"TURF",0,0,"H1",,,,,,,,,,,
254668,8095,"18JY",2283,100,"TURF-F",0,0,"06",,,,,,"24",,,,,
254997,8096,"18K",2310,100,"TURF-F",0,0,"03",37.38159942626953,-100.18800354003906,,,,"21",37.387001037597656,-100.18399810791016,,,
252795,8097,"18KS",2500,200,"TURF-GRVL",0,0,"17",,,,,,"35",,,,,
265373,8098,"18KY",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265374,8099,"18LA",3000,2000,"TURF",0,0,"H1",,,,,,,,,,,
265375,8100,"18LS",100,100,"TURF",0,0,"H1",,,,,,,,,,,
265376,8101,"18MA",40,40,"CONC-G",0,0,"H1",,,,,,,,,,,
269668,45952,"18MD",46,46,"CONC",1,0,"H1",,,,,,,,,,,
264194,45451,"18ME",1500,50,"TURF",0,0,"17",,,,,,"35",,,,287,
265377,8102,"18MI",50,50,"TURF",0,0,"H1",,,,,,,,,,,
250836,8103,"18MN",2600,50,"TURF",0,0,"E",,,,,,"W",,,,,
248854,8104,"18MO",2600,60,"TURF",0,0,"18",,,,,,"36",,,,,
505264,505263,"18MS",2688,80,"Turf",0,0,"12",,,,,,"30",,,,,
258159,8105,"18MT",1200,60,"DIRT",0,0,"02",,,,,,"20",,,,,
252775,8106,"18NC",750,50,"TURF",0,0,"03",,,,,,"21",,,,,
350295,350293,"18ND",2150,75,"Turf",0,0,"8",,,,,,"26",,,,,
253571,8107,"18NE",3700,100,"TURF",0,0,"04",,,,,,"22",,,,,700
269669,8108,"18NJ",100,100,"TURF",0,0,"H1",,,,,,,,,,,
247555,8109,"18NY",2000,40,"TURF",1,0,"05",,,,,,"23",,,,,
257222,8110,"18OH",2600,50,"TURF",0,0,"09",,,,,,"27",,,,,
257528,8111,"18OI",2520,60,"TURF",0,0,"18",,,,,,"36",,,,,
269670,8112,"18OK",50,50,"CONC",0,0,"H1",,,,,,,,,,,
255108,8113,"18OR",1200,50,"TURF",0,0,"16",,,,,,"34",,,,,
251571,8114,"18PA",1600,50,"TURF",0,0,"14",,,,,,"32",,,,,
252556,8115,"18PN",1640,50,"TURF",0,0,"05",,,,,,"23",,,,,
353814,8116,"18SC",2000,60,"Turf",0,0,"5",,,,,,"23",,,,,
244028,8117,"18TA",4500,48,"ASPH",0,0,"16",30.142099380493164,-99.74610137939453,,160,,"34",30.13050079345703,-99.74120330810547,,,
241659,8118,"18TE",5093,40,"ASPH-G",1,0,"08",32.58530044555664,-95.07219696044922,359,91,,"26",32.58509826660156,-95.05570220947266,349,271,2879
264639,45789,"18TN",50,50,"CONC",0,0,"H1",,,,,,,,,,255,
269671,8119,"18TS",55,55,"CONC",0,0,"H1",,,,,,,,,,,
255130,8120,"18TX",3500,60,"TURF",0,0,"16",,,,,,"34",,,,,
269672,8121,"18VA",50,50,"ASPH-G",0,0,"H1",,,,,,,,,,,
269673,8122,"18WA",75,75,"GRVL",1,0,"H1",,,,,,,,,,,
265378,8123,"18WI",2300,100,"TURF",0,0,"H1",,,,,,,,,,,
264522,45919,"18WV",1700,60,"TURF",0,0,"08",,,,,,"26",,,,340,100
251563,8124,"18XS",2400,40,"DIRT",0,0,"17",,,,,,"35",,,,,
256816,8125,"18Y",2900,150,"TURF-G",1,0,"16",45.7760009765625,-93.6343994140625,1100,,,"34",45.76839828491211,-93.63079833984375,1100,,
251774,8126,"19AK",3430,55,"GRAVEL-F",0,0,"05",,,,,,"23",,,,,
265379,8127,"19AL",1300,50,"ASPH",0,0,"H1",,,,,,,,,,,
265380,8127,"19AL",1300,50,"ASPH",0,0,"H2",,,,,,,,,,,
265381,8127,"19AL",1350,50,"ASPH",0,0,"H3",,,,,,,,,,,
265382,8127,"19AL",1270,75,"ASPH",0,0,"H4",,,,,,,,,,,
240013,8128,"19AR",1700,50,"TURF",0,0,"09",35.15679931640625,-92.22709655761719,,92.4,,"27",35.15660095214844,-92.22139739990234,,,
242292,8129,"19AZ",3300,60,"ASPH",1,0,"17",34.60940170288086,-111.86599731445312,,182.6,,"35",34.60060119628906,-111.86499786376953,,,
254352,8131,"19CL",3800,100,"DIRT",0,0,"01",,,,,,"19",,,,,
265384,8132,"19CO",55,55,"CONC",0,0,"H1",,,,,,,,,,,
265385,8133,"19FD",19,19,"CONC",0,0,"H1",,,,,,,,,,,
265386,8134,"19FL",47,47,"CONC",1,0,"H1",,,,,,,,,,,
253559,8135,"19GA",3000,65,"TURF",1,0,"14",,,,,,"32",,,,,
257508,8136,"19IA",2300,100,"TURF-G",0,0,"18",,,,,,"36",,,,,
322672,322671,"19ID",43,50,"Turf",0,0,"H1",,,,,,"H1",,,,,
265387,8137,"19II",30,30,"CONC",0,0,"H1",,,,,,,,,,,
330009,8138,"19IL",2470,100,"Turf",0,0,"18",,,,,,"36",,,,,
257996,8139,"19IN",1200,50,"TURF",0,0,"N",,,,,,"S",,,,,
265388,8141,"19KS",25,25,"CONC",0,0,"H1",,,,,,,,,,,
251805,8142,"19KY",2200,60,"TURF",0,0,"18",,,,,,"36",,,,,
265389,8143,"19LA",20,20,"CONC",0,0,"H1",,,,,,,,,,,
246687,8144,"19LL",1940,70,"TURF-G",0,0,"18",,,,,,"36",,,,,
264246,45436,"19LS",40,40,"CONC",1,0,"H1",,,,,,,,,,,
265390,8145,"19MA",200,200,"TURF",0,0,"H1",,,,,,,,,,,
265391,8146,"19MI",60,60,"CONC",0,0,"H1",,,,,,,,,,,
269674,8147,"19MO",15,15,"CONC",0,0,"H1",,,,,,,,,,,
333483,310115,"19MT",6000,100,"ASP",0,0,"6",46.835304260253906,-108.9481201171875,4446,,,"24",46.84083557128906,-108.92554473876953,4369,,
256942,8148,"19NC",2400,100,"TURF",0,0,"17",,,,,,"35",,,,,
248571,8149,"19ND",2600,80,"TURF",0,0,"08",,,,,,"26",,,,,
251276,8150,"19NE",4000,500,"TURF",0,0,"N",,,,,,"S",,,,,
269675,8151,"19NH",20,20,"GRVL",0,0,"H1",,,,,,,,,,,
353523,8152,"19NJ",100,100,"CON",0,0,"H1",,,,,,,,,,,
249488,8153,"19NK",1600,100,"TURF",0,0,"01",,,,,,"19",,,,,
250513,8154,"19NY",2500,60,"TURF",0,0,"17",,,,,,"35",,,,,
252968,8155,"19OH",1800,100,"TURF",0,0,"N",,,,,,"S",,,,,
269676,8156,"19OI",25,25,"ASPH",1,0,"H1",,,,,,,,,,,
350970,8157,"19OK",1300,75,"GRS",0,0,"4",,,,,,"22",,,,,
251334,8158,"19OR",2500,40,"DIRT",0,0,"07",,,,,,"25",,,,,
252060,8159,"19P",4000,1000,"WATER",0,0,"NW",,,,,,"SE",,,,,
251497,8160,"19PA",500,100,"TURF",0,0,"03",,,,,,"21",,,,,
264708,45765,"19PN",60,60,"TURF",0,0,"H1",,,,,,,,,,,
250593,8161,"19SC",2200,100,"TURF",0,0,"15",,,,,,"33",,,,,
250287,8162,"19T",13000,1200,"WATER-E",0,0,"NW",,,,,,"SE",,,,,
246880,8163,"19TA",3100,50,"TURF",0,0,"15",,,,,,"33",,,,,
256070,8164,"19TE",2900,125,"TURF",0,0,"17",,,,,,"35",,,,,
252736,8165,"19TN",2200,40,"TURF",0,0,"08",,,,,,"26",,,,,
269677,8166,"19TS",24,20,"CONC",0,0,"H1",,,,,,,,,,,
249827,8167,"19TX",3200,80,"TURF",0,0,"17",,,,,,"35",,,,,
256792,8168,"19VA",1600,50,"TURF",0,0,"N",,,,,,"S",,,,,
505953,505952,"19VT",42,42,"CON",0,0,"H1",,,,,,,,,,,
